gene,lpv_Treated_vs_Initial,lpv_Untreated_vs_Initial,annot,KOG
Acropora_010799,4.479083879338041,1.5337948238517165,GTPase activator activity,Function Unknown
Acropora_010800,6.9205195936749915,5.799325749482999,Cyclic nucleotide-binding domain,Signal transduction mechanisms
Acropora_010815,5.2521885530551,13.263070318808154,DIS3 exosome endoribonuclease and 3'-5' exoribonuclease,"Translation, ribosomal structure and biogenesis"
Acropora_010816,15.144734609636524,27.6636798298591,NA,NA
Acropora_010818,1.2794268557374782,2.133116403405879,NA,NA
Acropora_010824,-1.0630903211566796,-1.2028600810687247,negative regulation of glucocorticoid receptor signaling pathway,
Acropora_010830,-2.2601241077762486,-2.0983626766693906,NA,NA
Acropora_010834,-2.122968843449295,-1.6187922917343385,N-terminal peptidyl-methionine acetylation,Chromatin structure and dynamics
Acropora_010841,2.9498199705298496,3.485811554377171,NA,NA
Acropora_010854,4.151491310106181,4.292241392919153,NA,NA
Acropora_010856,2.956955789634878,6.54110037891796,mitochondrial respiratory chain complex I assembly,Energy production and conversion
Acropora_010860,1.1171797187933323,3.406691121228011,fibulin-like extracellular matrix protein 1,Signal transduction mechanisms
Acropora_010862,-3.3143676805555438,-2.631183916414215,with coiled-coils,Function Unknown
Acropora_010864,-2.6795585730728795,-2.408125207232159,IQ motif and ubiquitin domain containing,Function Unknown
Acropora_010865,1.6104943375134975,5.213618312336768,ubiquitin activating enzyme activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_010868,2.1037798019288405,1.009587285068602,NA,NA
Acropora_010872,-6.257528910701848,-1.607911457256681,Belongs to the AB hydrolase superfamily. Lipase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_010874,-5.813009739418604,-5.463813678057589,"Deltex 3 like, E3 ubiquitin ligase","Posttranslational modification, protein turnover, chaperones"
Acropora_010886,1.627141309693812,2.0096220723286455,"Regulator of the Hippo SWH (Sav Wts Hpo) signaling pathway, a signaling pathway that plays a pivotal role in organ size control and tumor suppression by restricting proliferation and promoting apoptosis. The core of this pathway is composed of a kinase cascade wherein Hippo (Hpo), in complex with its regulatory protein Salvador (Sav), phosphorylates and activates Warts (Wts) in complex with its regulatory protein Mats, which in turn phosphorylates and inactivates the Yorkie (Yki) oncoprotein. Kibra acts synergistically along with Ex and Mer to regulate the Hippo signaling pathway",Transcription
Acropora_010888,3.608406957160275,7.732584570007951,calcium ion binding,Signal transduction mechanisms
Acropora_010889,-2.6864071673368737,-3.7462381368908395,protein localization to kinetochore,Signal transduction mechanisms
Acropora_010896,4.498553088705811,1.4062016147797294,NA,NA
Acropora_010902,1.2981299165495503,1.1014475386518725,"molting cycle, collagen and cuticulin-based cuticle",
Acropora_010907,-2.961664866312648,-4.5974673086392865,GRB2-associated-binding protein 1,Signal transduction mechanisms
Acropora_010917,-1.8435318155845448,4.083071456624237,NA,NA
Acropora_010921,1.7437982787101896,2.3424629019525254,SUMO binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_010926,1.160850596407828,2.4815112309466825,plasmacytoid dendritic cell antigen processing and presentation,
Acropora_010929,2.4035063612086365,2.4315158350078074,NA,NA
Acropora_010931,-2.949104868825317,-12.08113236440684,NA,NA
Acropora_010943,-1.208133604591149,-2.235595115937606,calcium ion binding,
Acropora_010950,1.1198664189083838,2.440624523607496,OCIA domain-containing protein,Function Unknown
Acropora_010952,-1.813941527835601,-3.884066494589465,tolloid-like,"Posttranslational modification, protein turnover, chaperones"
Acropora_010959,-5.200124272597164,-4.506042032277942,protein serine/threonine phosphatase activity,Signal transduction mechanisms
Acropora_010972,1.4734527457625246,-2.2840658915735266,Belongs to the MCM family,"Replication, recombination and repair"
Acropora_010973,-12.421187275880202,-1.5789472710115435,Nuclear factor erythroid,Transcription
Acropora_010976,-1.2878897422676294,-3.8622389483525255,NA,NA
Acropora_010980,7.552392867362912,5.7298796649457024,tRNA C5-cytosine methylation,Function Unknown
Acropora_010981,3.833510858640465,11.498257518903642,Ubiquitin-2 like Rad60 SUMO-like,"Posttranslational modification, protein turnover, chaperones"
Acropora_010982,5.526999524876931,8.436822869396506,NA,NA
Acropora_010986,5.541581937831645,6.233124747342393,NA,NA
Acropora_010993,-9.092793344785512,-5.194486645615881,apoptotic process,RNA processing and modification
Acropora_011001,-1.0737549271389277,-19.805896250079016,calcium ion-regulated exocytosis of neurotransmitter,Function Unknown
Acropora_011003,-2.5739549527949594,-2.445539659666132,calcium ion-regulated exocytosis of neurotransmitter,Function Unknown
Acropora_011010,-2.9543379166871793,-4.778229331715618,INO80 complex subunit D,Transcription
Acropora_011014,3.5792631915516133,2.4894324365026597,Abl-interactor,Signal transduction mechanisms
Acropora_011018,-1.8778581566757189,-4.282952828345872,NA,NA
Acropora_011021,-10.237866192219842,-12.661712201403732,NA,NA
Acropora_011026,-10.028255937939171,-6.652963944834053,chemotaxis to arachidonic acid,Transcription
Acropora_011029,1.1553597965839506,1.7397092941863186,Leucine rich repeat containing 46,Signal transduction mechanisms
Acropora_011030,-3.232822831610157,-2.156203542032992,NA,NA
Acropora_011031,10.919211168588266,15.791248940694192,protein import into mitochondrial intermembrane space,"Posttranslational modification, protein turnover, chaperones"
Acropora_011032,16.727196382872755,23.557079335296326,NA,NA
Acropora_011033,8.560452017282104,10.173405550206098,Belongs to the ATPase C chain family,Inorganic ion transport and metabolism
Acropora_011042,2.891295112592728,4.934332555348513,"Tyrosine 3-monooxygenase tryptophan 5-monooxygenase activation protein, beta polypeptide like","Posttranslational modification, protein turnover, chaperones"
Acropora_011045,5.596028164666907,7.847965426462614,structural constituent of ribosome,"Translation, ribosomal structure and biogenesis"
Acropora_011055,4.312714436739923,1.3483762076321673,ferric-chelate reductase activity,Energy production and conversion
Acropora_011061,-1.9685094453399385,-3.3676079072060205,fibroblast growth factor receptor binding,Function Unknown
Acropora_011064,1.7831974233658088,3.303559788765313,carbohydrate binding. It is involved in the biological process described with mannose metabolic process,Carbohydrate transport and metabolism
Acropora_011067,2.0167598716943598,3.285270012742335,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Cytoskeleton
Acropora_011073,1.2604817248219697,1.9180341633529199,Patatin-like phospholipase,Function Unknown
Acropora_011084,5.7050477205230274,3.652035431082218,"ATP synthase subunit beta, mitochondrial",Energy production and conversion
Acropora_011093,-2.840035051319095,-2.509126941513751,NA,NA
Acropora_011100,1.303725895919669,1.7845825175725245,NA,NA
Acropora_011102,-1.1119283190061044,-6.674011964464642,NA,NA
Acropora_011105,-2.6693378713945104,-3.072977381759218,chloride channel activity,Inorganic ion transport and metabolism
Acropora_011106,-1.5514135301852734,-4.686686181149787,ubiquitin protein ligase binding,Function Unknown
Acropora_011108,-3.1756008329598004,-5.1814696707166155,NA,NA
Acropora_011118,2.0441780101228675,5.486824779859112,Plexin domain containing 1,Extracellular structures
Acropora_011121,2.6682772961218495,1.8858660922016324,Ankyrin repeat,Function Unknown
Acropora_011132,-3.7656028433177955,-10.786659453490234,NA,NA
Acropora_011136,-3.0153726351251025,-1.3598381485115034,Transformation transcription domain-associated,
Acropora_011138,-2.008240361523239,-2.3939930524822466,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors,"Posttranslational modification, protein turnover, chaperones"
Acropora_011139,-1.0033444762590973,-1.6443859181244624,NA,NA
Acropora_011140,1.5845428412910876,4.283634076606599,WD repeat-containing protein 37,Function Unknown
Acropora_011143,-1.146767266030451,-13.319085811029902,NA,NA
Acropora_011146,-2.475313173383953,-6.105827725661274,CLASP N terminal,Cytoskeleton
Acropora_011147,11.799782975361804,11.099726818931352,EF-1 guanine nucleotide exchange domain,Transcription
Acropora_011166,11.143098885174492,14.336154906078828,Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks,Cytoskeleton
Acropora_011173,-4.904452148488409,-17.45167318304676,NA,NA
Acropora_011182,-5.97619385004633,-7.088373334083448,DNA binding,Chromatin structure and dynamics
Acropora_011192,2.0033805481005214,5.99457271540918,DNA replication origin binding,"Replication, recombination and repair"
Acropora_011194,1.2214985438474735,-1.2260830966336917,"Linear amide C-N hydrolases, choloylglycine hydrolase family",Cell wall/membrane/envelope biogenesis
Acropora_011200,2.806123705448947,19.328653185836217,phagocytosis,Function Unknown
Acropora_011219,5.371172355657121,1.190843630642963,NA,NA
Acropora_011236,9.781667991660997,7.539170406858392,NA,NA
Acropora_011237,-1.1801301646800941,-3.651166366987696,positive regulation of extent of heterochromatin assembly,Chromatin structure and dynamics
Acropora_011259,-1.8286617092805604,-4.65503571290891,ATP-dependent RNA helicase,RNA processing and modification
Acropora_011275,-1.9368315539332117,-5.251032769442735,Belongs to the peptidase C19 family,"Posttranslational modification, protein turnover, chaperones"
Acropora_011279,1.7652399037265887,1.60875009869673,negative regulation of protein localization to ciliary membrane,Function Unknown
Acropora_011280,-1.0131819220368394,-1.413523260709792,15-hydroxyprostaglandin dehydrogenase (NADP+) activity,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_011310,2.430982020018,5.279424540849533,mitochondrial translation,"Translation, ribosomal structure and biogenesis"
Acropora_011315,-1.2401849158116596,-1.6033773494955987,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family,Cytoskeleton
Acropora_011352,-1.6295556784391314,-2.0052408864844917,NA,NA
Acropora_011353,-7.381059018103747,-8.258811612986165,NA,NA
Acropora_011360,-1.3846006835732265,-1.2444383508470604,cyclin-dependent protein serine/threonine kinase activity,Signal transduction mechanisms
Acropora_011367,4.185271761881604,1.639235104879038,Checkpoint,
Acropora_011369,1.0144113942325048,3.9619795389955876,"Myosin, light",Cytoskeleton
Acropora_011370,-1.3928025433184452,-2.086112299978122,NA,NA
Acropora_011371,1.0370264914704161,1.0658967833516928,cell surface receptor signaling pathway,Function Unknown
Acropora_011378,2.03334001395693,3.259525364274244,NA,NA
Acropora_011379,3.2428077959899473,1.5806563815299637,Belongs to the AAA ATPase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_011383,1.352894057467715,1.683384203170267,NA,NA
Acropora_011401,11.043966515518845,4.995920254040069,NA,NA
Acropora_011407,1.3721531653249575,4.440264246915164,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_011415,3.9348066679246254,3.8685596699808995,trypsinogen activation,Function Unknown
Acropora_011424,-1.797830048537713,-3.8666795965898526,NA,NA
Acropora_011425,-2.195371710987702,-1.5899707440999915,NA,NA
Acropora_011431,-1.303725895919669,-1.9881599941750905,NA,NA
Acropora_011446,-1.6759027042136225,-3.1895710977970815,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family,Cytoskeleton
Acropora_011458,-1.954946833427303,-3.0174622098614665,NA,NA
Acropora_011483,1.5156760296518352,1.4886838862180622,Ankyrin repeat and zinc finger,RNA processing and modification
Acropora_011485,9.556316361646388,8.742303063379156,NA,NA
Acropora_011489,3.262223216643258,8.013550660378547,"GTP 3',8'-cyclase activity",Coenzyme transport and metabolism
Acropora_011495,-1.2629152120879996,-3.1554969623061546,Sodium-dependent phosphate transport protein,Inorganic ion transport and metabolism
Acropora_011499,1.7748427279190568,2.5602850493844893,Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic function. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells,Energy production and conversion
Acropora_011504,-1.4214913712283785,-1.6116981478569588,NA,NA
Acropora_011505,-1.6751342423985554,-4.87433180262204,Diacylglycerol kinase,Signal transduction mechanisms
Acropora_011518,4.953004173625934,8.923562033958572,Universal stress protein family,Signal transduction mechanisms
Acropora_011521,12.118691612091185,14.396001485345717,Universal stress protein family,Signal transduction mechanisms
Acropora_011522,-4.837143851349215,-8.696175471029354,sodium-dependent L-ascorbate transmembrane transporter activity,Nucleotide transport and metabolism
Acropora_011526,-4.275965633013529,-6.500271473674754,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,Signal transduction mechanisms
Acropora_011530,3.3857650563783825,3.0906419999912265,Plant transposon protein,"Replication, recombination and repair"
Acropora_011531,3.804292142683243,6.888239124975539,oxidoreductase NAD-binding,
Acropora_011549,-1.4227782387959367,-1.9997490460524023,NA,NA
Acropora_011551,-3.2104139042364226,-1.6057248359384122,cobalamin metabolic process,Function Unknown
Acropora_011552,1.2805591484449275,-1.0154036218075513,NA,NA
Acropora_011555,2.566836976504057,1.6240060344551002,NA,NA
Acropora_011556,1.370520262952151,1.0052246068215398,mismatch repair,Function Unknown
Acropora_011559,-1.0858540147255196,-1.561720811767412,endocytosis,Signal transduction mechanisms
Acropora_011566,2.348071994318017,5.196628103059284,Vesicular inhibitory amino acid,
Acropora_011583,1.1536073164604603,1.3191974856844175,NA,NA
Acropora_011585,1.6462488738875376,3.6897978802977245,Protein tyrosine kinase,Signal transduction mechanisms
